id	case ID	aliquot_submitter_id_0	aliquot_submitter_xid_1	file_name	file_size	file_state	submitter_id
5ea4f6e6-da4f-441d-bf3b-2c1991391ba7	C3N-01505	CPT0091300002	CPT0089150009	e7d62360-e216-4beb-80d6-f88b2e681f06.wxs.MuSE.somatic_annotation.vcf.gz	263271	validated	f206b7de-918d-4b43-99cd-de15dd03407e
5ea68c6d-0c76-4d00-93f5-3f0ace0aa2aa	C3N-00665	CPT0093360009	CPT0093440002	2b5b767c-592f-472d-af56-30f56c5ea395.wxs.SomaticSniper.somatic_annotation.vcf.gz	1064998	validated	008acc40-d524-4cbc-b0cb-c0217e250ecd
5ed6c024-937b-4a5c-ac7d-e86eeaa85f5a	C3N-01856	CPT0162100006	CPT0162120002	34cef7e8-d853-4314-b4b0-2dfec38ca34d.wxs.VarScan2.somatic_annotation.vcf.gz	295216	validated	01f4ab6f-922f-464e-b282-31e10d3f8ae9
5f792b08-1d91-4f1d-a7f9-778defddcd68	C3L-01887	CPT0105110002	CPT0104330009	f3d691f3-68c2-479f-9e53-f92bcdcd0873.wxs.MuTect2.somatic_annotation.vcf.gz	9226087	validated	a84d8cd8-e86e-4770-863e-9a9c95b2770e
5b5e1cbc-5f10-4639-8ead-7d38489eba40	C3N-01816	CPT0168080006	CPT0168120002	9c711a63-0a87-4f06-83fb-51af78a09c72.wxs.MuSE.somatic_annotation.vcf.gz	85711	validated	39f119ba-b4b9-4ade-ab16-6aabc750af94
5c215bdb-d5e5-457e-9729-dbea848c1982	C3N-01816	CPT0168080006	CPT0168120002	1976a095-c05d-4e03-83bd-f0c451b652b5.wxs.SomaticSniper.somatic_annotation.vcf.gz	1731046	validated	ceaf54dc-e4e7-4b1f-b108-421c414430fd
57599c42-c8ed-43ef-897c-4e520469bcba	C3L-01040	CPT0171580011	CPT0171540002	0f9f6abc-6ec6-42be-8fff-dd3f931f5d9d.wxs.SomaticSniper.somatic_annotation.vcf.gz	2035825	validated	bdd15559-d101-496b-b291-c1fa9695d8e1
58ef0fb1-a452-4bf9-bce8-f572382c1c9c	C3N-01518	CPT0167700002	CPT0167640006	da5f8640-d5ac-47cb-9fd1-289ddce340ec.wxs.MuSE.somatic_annotation.vcf.gz	191564	validated	44c4a8c2-c2e9-418e-abdc-624d506b278a
41622f82-36d8-4815-b07b-81ac6d3fd71e	C3N-02181	CPT0168380006	CPT0168430002	e4e1130f-2e58-4156-942d-8441a67759ce.wxs.SomaticSniper.somatic_annotation.vcf.gz	2015093	validated	97d46cc4-8cc6-449f-909d-81d66692c1c4
44352ceb-c904-48be-b64d-297e4d853d4b	C3N-01517	CPT0167530006	CPT0167590002	597f308c-03bd-4587-b28a-57d2b80d51c8.wxs.MuTect2.somatic_annotation.vcf.gz	3391002	validated	33e24fa6-c38b-4323-943b-b448345a84fd
526e52ca-15ab-4f39-a69a-4e99f18547a8	C3N-01798	CPT0167810002	CPT0167750007	1aa9291e-c605-45ca-b4d8-6d2310364794.wxs.MuTect2.somatic_annotation.vcf.gz	2365807	validated	52a54b84-2059-4abd-bbc5-53f746ee3112
547fa5ca-d4ef-4689-a417-9e95bcf595b4	C3L-01040	CPT0171580011	CPT0171540002	a4aea221-a054-493f-a7a0-0fa53e7efac0.wxs.MuTect2.somatic_annotation.vcf.gz	5335686	validated	62b2c84d-e688-4134-9aa6-a7557598189e
4e84eb87-8380-4e91-af32-9d7f085b5814	C3L-01045	CPT0124830002	CPT0123530009	3c07e7f8-03aa-4c99-b6e1-9602fd872bec.wxs.VarScan2.somatic_annotation.vcf.gz	325996	validated	5e50284f-3db1-4d15-9d62-e2f62ccfa473
505d9de6-0f1f-41bd-ba05-812c277f168b	C3N-01850	CPT0125300002	CPT0125260005	dbecb614-428a-4d86-86b0-01568949253c.wxs.SomaticSniper.somatic_annotation.vcf.gz	1552766	validated	6e7896c3-3d16-4278-bb98-4f6319bbbde3
50693d92-33fb-49a6-9915-8a91f562d46d	C3N-01814	CPT0167920004	CPT0167860007	9809ea32-07e1-4e22-ba56-e5f8866cd0d7.wxs.SomaticSniper.somatic_annotation.vcf.gz	2380392	validated	0a27a45d-58f6-40de-b259-f11077b93e28
16157b67-cd25-4857-9ab8-b2b8e19f0956	C3N-01857	CPT0162170002	CPT0162140007	94064005-6148-4454-b97a-b316e55bb6d0.wxs.SomaticSniper.somatic_annotation.vcf.gz	1172952	validated	73091b51-76fd-4b77-a410-4423faa64392
13ab8198-ebf4-4786-8ef2-455dbce90fac	C3N-00662	CPT0087720002	CPT0087680009	867d5c2f-9bc1-4920-9db7-8f276ed2340f.wxs.VarScan2.somatic_annotation.vcf.gz	393795	validated	953be567-70be-4983-b945-74aa65b8a713
0bd9b6cf-0c2d-4d94-a6a1-f6f536470365	C3L-01045	CPT0124830002	CPT0123530009	17cdd164-64df-4af2-90f2-7701cafcbec3.wxs.MuTect2.somatic_annotation.vcf.gz	3111704	validated	ffe645cd-1f9f-42b4-902d-ff59bb303f0e
076eb96c-70fd-479b-88d3-73a395902935	C3N-01370	CPT0162090002	CPT0162060005	c196bcac-8ea3-46b9-a64d-98daedc2d8aa.wxs.MuSE.somatic_annotation.vcf.gz	91034	validated	33fd18a7-6820-4a00-aa03-a533cdb30d7a
01e137bd-717b-4e9d-b91c-a136bac5f01a	C3N-01368	CPT0093620002	CPT0093590009	5c0fc4e8-3bab-4d40-9a2e-ec74e695f538.wxs.MuSE.somatic_annotation.vcf.gz	161999	validated	8c2228da-a079-465d-a0c0-f5f54d1896eb
024e3a39-0191-4b47-8992-e06999f54227	C3N-01368	CPT0093620002	CPT0093590009	ea465b7b-e1d0-4175-be8b-fdcd56981348.wxs.SomaticSniper.somatic_annotation.vcf.gz	980356	validated	91562173-e528-47dc-a5f5-ca4e68f7df8b
f2faf5e5-c258-4c89-8fd3-e31b5699b02b	C3N-01366	CPT0093510009	CPT0093540002	f4fdba7c-ebcd-49b1-abff-7d13811b8756.wxs.SomaticSniper.somatic_annotation.vcf.gz	1077842	validated	f755fb3d-9a52-4d3a-8c75-72fb9ba1124a
f45bb35d-ed97-40fb-a3a2-11926a2d6124	C3N-01817	CPT0168170005	CPT0168210002	db6a55a8-fd7b-43d1-bd93-a5a09b4e59ab.wxs.VarScan2.somatic_annotation.vcf.gz	303207	validated	4b8a7b84-a2b4-4fef-85ff-03b1dc126eab
cb51f7f3-c81d-4405-95ab-1da559ca1a91	C3N-01366	CPT0093510009	CPT0093540002	86943581-1135-4e4a-9680-ba328e6eade1.wxs.VarScan2.somatic_annotation.vcf.gz	408769	validated	2959d39e-879d-43f0-935d-76e9d8c32644
ce8324f3-f5ec-4c43-a9d4-ea211d78a752	C3N-01817	CPT0168170005	CPT0168210002	f9108221-65ba-4d3d-b808-f4d5b2a8f6c3.wxs.SomaticSniper.somatic_annotation.vcf.gz	2511049	validated	46f33357-7046-4233-856e-7814954241ee
bb55085f-48ad-4640-8acc-836ee3055814	C3L-02041	CPT0125510009	CPT0124240002	5b575fe9-8639-490c-8329-47d57660e972.wxs.SomaticSniper.somatic_annotation.vcf.gz	2811162	validated	737a4069-bef7-4359-943c-cdf7dc7a35c9
b5b6ceac-d1b4-4a9a-af62-17ed9d6786c3	C3N-02186	CPT0168720006	CPT0168760004	efc2ae6c-d16f-4ab4-8a2a-b9149f927c47.wxs.VarScan2.somatic_annotation.vcf.gz	319207	validated	e734d9cf-eb7b-4bf5-a5e4-73ec6d1f1ebe
a7a51780-219f-474f-8f2e-fd31fbf62d33	C3N-01817	CPT0168170005	CPT0168210002	013cebdb-826d-42ca-9e83-71b153d6bba7.wxs.MuSE.somatic_annotation.vcf.gz	168373	validated	e340bd0b-9a3c-4957-bb9a-80e6f16fda26
a9a175de-5af0-46a3-b0cc-0b7d682ac2cd	C3N-02186	CPT0168720006	CPT0168760004	fb0aebfc-dd41-40a3-b64e-43ad4c21b10f.wxs.SomaticSniper.somatic_annotation.vcf.gz	1916109	validated	62180fee-f7e4-4be0-a731-e5a64bc6551a
a9c8abfb-59ba-46a7-acbe-1d173238dd92	C3N-01817	CPT0168170005	CPT0168210002	92b44a23-3460-4d2b-ad15-d9c1b5907f4b.wxs.MuTect2.somatic_annotation.vcf.gz	3487268	validated	98e1a7c4-0e64-4c2f-8334-0a3ba62b8fd8
7c548325-0e39-4762-90f8-a2318caafd6b	C3N-01366	CPT0093510009	CPT0093540002	13bbc20c-a69c-4048-bc89-53ac347596ca.wxs.MuSE.somatic_annotation.vcf.gz	234958	validated	5dc084e7-bcf7-488f-9b66-2931e173a6cf
81ae1090-f6fd-4a82-9d0f-c2198eae7471	C3N-02186	CPT0168720006	CPT0168760004	437aaf50-fa25-4caf-b1e6-3d9a2c1acbda.wxs.MuSE.somatic_annotation.vcf.gz	171718	validated	14103258-8883-4c0f-b11d-f656309564bc
6bc301a6-619f-4843-955c-555e310590db	C3L-02041	CPT0125510009	CPT0124240002	a8c83f54-bd84-4ef1-bddf-9bec316ef15a.wxs.VarScan2.somatic_annotation.vcf.gz	311006	validated	95318570-e51c-4418-b467-15f0b78369fb
4c29fd36-906e-4a0a-9092-20986e996819	C3L-02041	CPT0125510009	CPT0124240002	51cd06d5-c6ea-4455-992c-69efa745312d.wxs.MuTect2.somatic_annotation.vcf.gz	5197309	validated	5e787a27-275e-4c3d-9031-ce5d0b6fd430
3ee37af8-8064-45bb-b346-99b94167bfd6	C3N-01815	CPT0168030004	CPT0167970006	5416a3c8-e89c-4665-94e7-6fe90e99b680.wxs.VarScan2.somatic_annotation.vcf.gz	311847	validated	620a2620-f990-401d-a9ff-e836adcc5562
3ee1aa0f-1fce-4369-a937-d600dceec863	C3N-01815	CPT0168030004	CPT0167970006	a5af9d41-df4c-4f1a-83c6-a27451e7407d.wxs.SomaticSniper.somatic_annotation.vcf.gz	2356260	validated	b804767d-961d-4b88-9602-51202b542dbe
b8d6f03c-256e-4408-9f87-84c88adcff37	C3N-00661	CPT0087570009	CPT0087650002	091c94e9-b7e0-4f08-96d2-41772c6f4e78.wxs.VarScan2.somatic_annotation.vcf.gz	535405	validated	05afaf5d-3502-469e-b156-47fb2920cc98
b48f6177-0b1c-45d5-9d97-f89b3ba7eeed	C3N-01798	CPT0167810002	CPT0167750007	80d67312-5fa9-490b-88a0-69219e9761d4.wxs.VarScan2.somatic_annotation.vcf.gz	293425	validated	c3bbd6f5-dfce-4008-8e8e-3ef545815a63
ad7d3a75-f02c-4131-b285-d58a84647a56	C3N-01368	CPT0093620002	CPT0093590009	46dd66fa-af54-4fd4-91d2-08d7a8462745.wxs.VarScan2.somatic_annotation.vcf.gz	547869	validated	b46c4839-495a-42cd-8cc5-7b448f5ae8e6
af23488d-3dd7-41ad-8e29-23ba5b65db5f	C3N-00663	CPT0087730009	CPT0087810002	f5386c5c-ee36-48a6-b603-ea91b328616d.wxs.MuTect2.somatic_annotation.vcf.gz	9160424	validated	eff01262-2c77-45e7-8482-ba37396e360a
a97136e1-f9e4-44e1-992a-ad8aed622154	C3N-00663	CPT0087730009	CPT0087810002	7abeb277-5f7a-435f-a19d-80e80238497a.wxs.MuSE.somatic_annotation.vcf.gz	150427	validated	9f9b5b23-6602-4d33-b0d1-ef3f3caeb271
aad3f737-acc6-4ef1-b4f9-f1fdd917f095	C3N-01856	CPT0162100006	CPT0162120002	1842342d-b178-4fbd-81e3-af9eddbbab3c.wxs.SomaticSniper.somatic_annotation.vcf.gz	1830284	validated	9d05cd0c-c993-4e74-9701-9ff8ef59752f
a7cae6d1-75d5-4307-836e-e470b1603bc7	C3N-01505	CPT0091300002	CPT0089150009	cabd5c65-fcf5-4aae-a70e-560381334f10.wxs.SomaticSniper.somatic_annotation.vcf.gz	1121975	validated	235207ef-71e7-47a9-9cf1-ff05d5ae3e95
2fd08b40-3914-4e41-90f6-60a9b3b0a788	C3N-01366	CPT0093510009	CPT0093540002	36761bd9-d569-4a74-8f83-a1542e9f2344.wxs.MuTect2.somatic_annotation.vcf.gz	7620489	validated	9d689c58-5624-4d92-94b2-64a1ae4526de
23369e40-c790-4e35-bb04-e953f3ca2efb	C3L-02041	CPT0125510009	CPT0124240002	e26392cf-e15b-46df-b1cd-13f7c4574b46.wxs.MuSE.somatic_annotation.vcf.gz	250668	validated	663e3616-b429-48fc-be69-68c5f2dcfa99
294bcd5a-97e9-4f6c-919f-ed3b9a947c26	C3N-01815	CPT0168030004	CPT0167970006	b6a2455d-3738-45e5-80e7-6610159a1b92.wxs.MuSE.somatic_annotation.vcf.gz	176687	validated	b7ad0998-05b7-4d87-9a61-3f0008379f2c
1550ab58-c446-42ef-b4a7-bcf0438962d6	C3N-02186	CPT0168720006	CPT0168760004	81706718-fb07-4571-b644-a3295a1113b4.wxs.MuTect2.somatic_annotation.vcf.gz	2558147	validated	50d25f6c-993d-4f8b-9ff5-7f1690d3805d
4d2a85fe-0259-4803-9f28-f7e413d18793	C3L-01834	CPT0104220010	CPT0105090002	933c0e37-8f3c-4fb5-a7f6-78e899ff9043.wxs.SomaticSniper.somatic_annotation.vcf.gz	2160707	validated	80d8a6ee-7dfa-49dc-8b0f-cc13a30cbe79
425c9d1e-4a43-46d9-b85d-ecca33759ab9	C3N-00663	CPT0087730009	CPT0087810002	ed1d516d-d0c7-49c1-91c4-1682d4793c57.wxs.SomaticSniper.somatic_annotation.vcf.gz	1565891	validated	74f117fa-8538-4e31-920a-d1d99f717626
443e7171-8952-4305-a945-9dfb70050d62	C3N-00662	CPT0087720002	CPT0087680009	12114c33-bdb7-494a-bf16-3cd899bb5b0a.wxs.SomaticSniper.somatic_annotation.vcf.gz	1158955	validated	f6a18959-ec8e-41ce-a2e3-df7175652803
4025f581-e893-452d-865a-965ba0693257	C3N-01798	CPT0167810002	CPT0167750007	31ecd83d-8fde-4ccd-a22b-64ec352e54f5.wxs.MuSE.somatic_annotation.vcf.gz	145623	validated	57ba6815-5cf3-42f2-9252-c09a3e3afbee
409b7bab-c0d0-4ce8-a9a1-86d2f1ea66b0	C3L-02542	CPT0162540002	CPT0161730006	ade7ddd7-441a-4f74-a730-6d040531365f.wxs.VarScan2.somatic_annotation.vcf.gz	527011	validated	d281c8c7-cf4a-4f7d-a535-e7f9c535c3ef
37fcd43e-ba8f-4729-b9f8-8a3633be3938	C3N-00661	CPT0087570009	CPT0087650002	c71c0021-a2c7-4953-8ee9-c6fbeb011b41.wxs.SomaticSniper.somatic_annotation.vcf.gz	1388961	validated	6e9841c7-42a6-40b0-97f7-e3fe37b6a223
383f89f3-d804-409a-a2d6-1cab76357fcd	C3L-01887	CPT0105110002	CPT0104330009	4d0521ec-6911-43c3-beda-2f255141a76e.wxs.MuSE.somatic_annotation.vcf.gz	224066	validated	6c67b55f-6b87-4fe7-9df9-3f80bdcd8857
36f46e93-4f3b-4c82-a68e-d635f6c70be3	C3N-01370	CPT0162090002	CPT0162060005	d5743b98-80a9-48ae-a01e-44a46cecd080.wxs.MuTect2.somatic_annotation.vcf.gz	3026500	validated	8e4232f3-348d-45e1-869c-8b868973d844
376ab247-fa4a-441a-a163-f2420b59a4f6	C3L-01043	CPT0128550002	CPT0127420006	8c41fb18-9a61-4ec6-9917-863d9a069401.wxs.SomaticSniper.somatic_annotation.vcf.gz	1331601	validated	947afd84-5ee5-400d-815e-6c7727098b6a
2ecdf521-7888-47f5-8018-d2f697e7c395	C3N-01798	CPT0167810002	CPT0167750007	b9159cd1-3392-4c01-b87c-72fc54373110.wxs.SomaticSniper.somatic_annotation.vcf.gz	1445314	validated	f0acda86-0878-41da-83b3-da28c7b819f3
2fdf2773-f378-44fd-95f9-c19ebd731b15	C3N-01856	CPT0162100006	CPT0162120002	1870551c-579d-47bb-9e93-cbb5d8b7801e.wxs.MuSE.somatic_annotation.vcf.gz	208573	validated	cfcb5400-add0-4bca-b442-dd9ae690c716
2a09580a-c3a9-40db-868e-61ce5abcc0e9	C3N-00665	CPT0093360009	CPT0093440002	6cca40e6-c9d2-482d-802a-a6e76dccb79a.wxs.VarScan2.somatic_annotation.vcf.gz	431762	validated	6d1caa07-0079-4b43-a832-c81e01e0d3f4
2dea3652-80d8-43e1-a05e-6320ada44edf	C3N-01857	CPT0162170002	CPT0162140007	2e296d22-7878-4b28-9f61-c277e4cd849a.wxs.VarScan2.somatic_annotation.vcf.gz	304438	validated	392453f7-d0ac-43cd-b00e-db3a6a5c58b6
26d02fe6-b687-4379-bd45-48499357ccd3	C3N-00661	CPT0087570009	CPT0087650002	01f401f0-de5a-440c-afbe-9aba94790bb7.wxs.MuTect2.somatic_annotation.vcf.gz	8409431	validated	0e210106-30fe-4e51-a60b-bda0980e73f1
1ef67a9e-2ddd-4b30-8083-e2c84dd384a5	C3N-01818	CPT0168320002	CPT0168270006	2ab54542-3598-4339-bb9a-87064971c0fe.wxs.MuSE.somatic_annotation.vcf.gz	198780	validated	e3878fd7-ce68-4d13-9c1e-d86a87036fe0
18993781-f483-48d8-bfb4-fe57321dbebb	C3N-01857	CPT0162170002	CPT0162140007	90583dcc-c366-419a-b8a8-bb44c74bb6a3.wxs.MuTect2.somatic_annotation.vcf.gz	2368556	validated	0f304d45-6b77-4133-94ca-dfd831eb6d09
0953d692-b703-4303-8a78-bf3acfae4f71	C3N-01815	CPT0168030004	CPT0167970006	9be6184e-0c78-4a83-afb0-549cfb5f85d1.wxs.MuTect2.somatic_annotation.vcf.gz	3182369	validated	9dd01911-7504-456f-8b20-60a6762a3e0f
165449ed-27df-4143-92c4-afab9849e246	C3N-01334	CPT0125250002	CPT0125220006	ed87464e-c521-4823-861f-60efaac89472.wxs.VarScan2.somatic_annotation.vcf.gz	289228	validated	d5a39ddc-26de-4bc4-803f-ac74e57d25c2
177476c4-4d55-462d-9f83-bffbd2153187	C3L-02504	CPT0175520002	CPT0175060006	08cb6a81-f690-44f7-af15-78b390f10fff.wxs.MuSE.somatic_annotation.vcf.gz	174362	validated	8a8c58e0-0d0d-49a8-ba97-93f41c444009
17eddfb9-cf1c-4238-b075-da55b6d9c045	C3L-00278	CPT0000600002	CPT0000430002	d8919200-82a4-474c-9c0d-14875fe62fad.wxs.VarScan2.somatic_annotation.vcf.gz	272952	validated	f8e3d9c1-7a81-4ab1-b326-dbe26424657d
d64b8ede-904a-4dcb-bb51-d7a5815216a0	C3L-00278	CPT0000600002	CPT0000430002	d6bd2334-1a26-401d-a042-1000e53aa1f8.wxs.MuTect2.somatic_annotation.vcf.gz	5812980	validated	8888ef98-552b-49cb-8d1a-aac6a2fae46d
55292259-d539-47d6-a7cd-6b34177844f5	C3L-00429	CPT0011840007	CPT0012480002	9d4b7196-e333-497a-be0b-d29b9d244c41.wxs.MuSE.somatic_annotation.vcf.gz	168899	validated	e7e3245e-edbd-4bd9-8955-a131a84fd94a
5af12da6-9e3c-4aab-b530-f1df8d4005cf	C3L-00528	CPT0017670007	CPT0015500002	3fb9a5ac-9ef9-4a1d-8da4-c0b4711dd59f.wxs.MuSE.somatic_annotation.vcf.gz	296655	validated	2c6ece0e-0cb0-4aaa-ac36-e407f471db83
87d4c603-0409-4877-9c27-264eab63ad2b	C3L-00349	CPT0000620002	CPT0000490007	9342a4ac-277a-4bc0-85ca-86c911b7bff5.wxs.MuTect2.somatic_annotation.vcf.gz	4399374	validated	297f7435-41b1-41ea-bb82-b16435d00bbe
d77142ef-d12e-4423-9ee5-b5eadd7ec6e2	C3L-00019	CPT0015360002	CPT0017430007	ab90d9da-7480-4939-bd2f-ab47de6ffd81.wxs.MuSE.somatic_annotation.vcf.gz	254041	validated	2e5e2b8d-24e5-4379-93b5-07b90c8be18b
e2808eac-8a8c-4cfd-a30e-2067a08b192a	C3L-00019	CPT0015360002	CPT0017430007	dab911ba-6799-473d-98c0-ee0160333cd8.wxs.SomaticSniper.somatic_annotation.vcf.gz	808079	validated	1bb01f70-f8ae-44a9-80fb-e44bd0ce5c5a
a9907111-29e1-41d6-b511-64bd344578a4	C3L-00365	CPT0004390002	CPT0002410008	9e0889f4-86fe-47ef-bb6a-9dabc37e0d57.wxs.VarScan2.somatic_annotation.vcf.gz	469903	validated	df046786-3ed3-4af7-8f65-6a430827b069
0e250315-21a3-45bc-a44d-762673e357ec	C3L-00019	CPT0015360002	CPT0017430007	48d66855-25b2-4479-8bd5-ddcbcd044f77.wxs.VarScan2.somatic_annotation.vcf.gz	352595	validated	15dbfb0e-490a-45c3-8e0f-171b33f22abb
fc3a18c2-a1a8-47f7-92ca-0400c34aa675	C3L-00631	CPT0015580002	CPT0017910007	92a77dc1-7d17-4719-95cf-1f4313fa4ce6.wxs.VarScan2.somatic_annotation.vcf.gz	358326	validated	fd09c632-c7c0-40b0-83a3-e6f0698210e3
adcf2642-bd6f-4485-8180-ab6325881688	C3N-01197	CPT0078480013	CPT0078500002	082b70d7-0c35-4ec6-a435-957c77ab41d8.wxs.MuTect2.somatic_annotation.vcf.gz	10490703	validated	dae7b3f7-76fc-4b73-b8d4-418b876459db
041e8894-4f8b-4bbb-9284-3f6644cebf94	C3L-00429	CPT0011840007	CPT0012480002	d04d9d8a-8d5a-44a4-9c8f-a12e9fa560fd.wxs.VarScan2.somatic_annotation.vcf.gz	720571	validated	7e43a7ce-15d2-43a1-bba7-7fb912104693
15fd8948-3c46-4c09-bab2-55559c5714a1	C3L-00424	CPT0012470002	CPT0011630007	71508419-e38d-4c69-9f7a-a8221eeb7ae5.wxs.MuTect2.somatic_annotation.vcf.gz	6578374	validated	d15ba410-960a-4adc-97ec-d232b1e23cf0
bd8eb7c5-ef79-45d6-93ad-45e7dcf43bc9	C3L-00016	CPT0000160003	CPT0000560002	f3218441-feb1-4fdb-b64a-d1208c960eea.wxs.VarScan2.somatic_annotation.vcf.gz	611839	validated	af239e7a-c045-4e98-a95a-eb49fd214a03
15191409-f2e6-4c35-90f1-32a69ff1a77d	C3L-00429	CPT0011840007	CPT0012480002	8b0be166-0522-42cd-960f-f947a6d3398a.wxs.MuTect2.somatic_annotation.vcf.gz	5343689	validated	c0cfe2e7-c85f-4dcd-aa30-ec5222f9e32b
fd038f5a-a71e-4a6f-8b03-425b7b5c2163	C3L-00631	CPT0015580002	CPT0017910007	c9390e72-2895-407e-9f87-84ef6d13c4a9.wxs.SomaticSniper.somatic_annotation.vcf.gz	1073817	validated	a2a52c3d-c7b4-4912-b60c-6ab428ad0e0d
dab59df8-9a66-440a-9415-7acbdd84a2fa	C3L-00674	CPT0066670002	CPT0064650009	60b30620-7ebb-4cf8-9a4c-7251a06e1b06.wxs.MuSE.somatic_annotation.vcf.gz	721098	validated	ce03cafe-4c14-451d-aa15-24e1a9f0ec8a
ffabe210-8f99-4c53-bd76-6bfbdcb7b5f3	C3L-00506	CPT0017560018	CPT0015370002	b3de7415-5a1c-45ee-a968-7df0783e3d47.wxs.MuSE.somatic_annotation.vcf.gz	215513	validated	a0279b7e-95f2-44e0-b453-bc57a2003bc9
f990fb1a-1ff2-4a5d-b0d6-9706354bc45a	C3L-00265	CPT0012430002	CPT0011440007	8284929d-c2c0-4a6b-9b0e-fc5916dcfef0.wxs.VarScan2.somatic_annotation.vcf.gz	620353	validated	8ae07f55-96e4-4cc5-a653-b26358c3ac85
ee1b2b45-9c65-48d7-b356-b80b9c31d32f	C3L-00591	CPT0015570002	CPT0017810007	7eb7ea02-09a6-4437-a6cb-419ba681b40b.wxs.MuSE.somatic_annotation.vcf.gz	405629	validated	dd0f092b-b252-49d4-a79a-1334f88fd834
e8c3b91b-d1b2-4fed-a862-807e1c6641db	C3L-00424	CPT0012470002	CPT0011630007	5b353261-6043-4232-9743-69d4be230728.wxs.MuSE.somatic_annotation.vcf.gz	128142	validated	e6761780-118e-4c61-be3c-5541ed8e8f8d
da54a3d3-db2b-4986-a2fc-83b0fd7bfaa6	C3N-01196	CPT0078580006	CPT0078600002	91a55175-01c2-4623-92f6-4b2f85f26620.wxs.SomaticSniper.somatic_annotation.vcf.gz	1163900	validated	5377a8d4-d8d6-45ed-b604-f9621e2950a7
d8874cbb-b6b2-4e15-82cd-0a7989417e8e	C3N-01197	CPT0078480013	CPT0078500002	a40e8092-dfb1-4a8d-be42-d23180ae02d1.wxs.SomaticSniper.somatic_annotation.vcf.gz	1315903	validated	be8d639a-9841-497a-b627-73ffccd324ab
d80e5cd5-12bd-4da7-ab85-a7a8a75f4928	C3L-00674	CPT0066670002	CPT0064650009	5db0033f-332d-4d1f-a026-ec8e1ce0d231.wxs.MuTect2.somatic_annotation.vcf.gz	11001404	validated	c41e8ab5-cdeb-4420-b203-c01002d9ea95
cdecc2f6-373e-438d-95b7-32bf85c806dc	C3L-00677	CPT0071100006	CPT0071960002	b0e847cf-683c-4772-b5ae-293760a3bb91.wxs.SomaticSniper.somatic_annotation.vcf.gz	3923649	validated	fb526c50-d3c0-4b4e-9783-82d7a7dd4f13
6604dec4-b703-4d95-9db0-75ad404656b1	C3L-00506	CPT0017560018	CPT0015370002	9ba0ea16-5910-4229-97fa-5a07741340e2.wxs.MuTect2.somatic_annotation.vcf.gz	5864554	validated	9d2486ca-d807-411f-b389-de23c8168674
fca42a0c-f011-479e-a33d-590690d73775	C3L-00671	CPT0066650002	CPT0064450010	236bbd0e-19f4-4d5c-a27d-7881bc3328fd.wxs.MuSE.somatic_annotation.vcf.gz	791247	validated	b302d282-9b34-4c68-a8d4-6e3a8a456997
c299ae25-6531-430e-982e-6f7614ce7339	C3L-00674	CPT0066670002	CPT0064650009	868054d5-6675-46e1-8490-7969b8c5cb3e.wxs.SomaticSniper.somatic_annotation.vcf.gz	1338919	validated	0c69c998-cd78-41e4-837a-87a1ead2018b
c3e3a7a9-1a85-4feb-bb69-acdec0af87a0	C3L-00631	CPT0015580002	CPT0017910007	e7eedaff-0162-48a0-8152-bc9ed5dcd1ed.wxs.MuTect2.somatic_annotation.vcf.gz	7374755	validated	c2f0f6d8-fc90-42f9-9f27-8d3ebe81f7b8
6ebc5e66-b245-4a42-b869-60447f69af25	C3L-00265	CPT0012430002	CPT0011440007	0baee059-a60e-4005-9ff0-1f8443184cd7.wxs.MuTect2.somatic_annotation.vcf.gz	5474073	validated	60853c72-e5de-4ccf-969d-cecf0b9feaf3
66e1d7e3-d882-44d6-8cfb-9914183f6636	C3L-00506	CPT0017560018	CPT0015370002	9d80c7c1-ce33-4f4f-9b3c-bccc720d97c3.wxs.SomaticSniper.somatic_annotation.vcf.gz	843199	validated	78ab01f2-a0ba-4d28-a175-93117d56e0e6
692d0457-5a73-42d4-b217-c920e60a7788	C3L-00349	CPT0000620002	CPT0000490007	45bba123-b9ea-4d3e-a481-7036328c9989.wxs.VarScan2.somatic_annotation.vcf.gz	432785	validated	7bdfa8a0-2372-4628-bb40-e97dd90c5637
5dea9b30-12dd-4e9f-9607-d082eb8aa2fe	C3L-01327	CPT0066690002	CPT0064890009	dff484cd-fb6e-4df8-be59-288b1bb816fa.wxs.VarScan2.somatic_annotation.vcf.gz	362741	validated	479a3336-ada8-4d30-aa9c-2812a63921db
61497a6c-f55b-4b57-9dac-a622c96bb967	C3L-00016	CPT0000160003	CPT0000560002	f91ad051-b95d-4dca-b73b-b7978270dc39.wxs.MuTect2.somatic_annotation.vcf.gz	5722302	validated	548aa233-1819-4550-9b09-1ff87f7c09e6
5b569a5c-682d-4a3b-9940-53dfe857365d	C3N-01196	CPT0078580006	CPT0078600002	1debee44-842a-480b-9e85-5b54f9e62687.wxs.MuSE.somatic_annotation.vcf.gz	191534	validated	ebb2a168-f0d2-49a0-abca-91339c95e659
5d04ebfb-1c91-4689-8d3d-9947d9868206	C3L-00671	CPT0066650002	CPT0064450010	eb663493-94c4-4ed8-a077-59391f3e7896.wxs.MuTect2.somatic_annotation.vcf.gz	11580809	validated	c0b35c69-8ed1-4da3-b5de-a9a5a4422f6e
